execution_key	source_id	report_fqcn	runner	lane	variant_key	db_kind	infra_kind	execution_step	required	owner	optional_reason	review_at
v934|8:surefire|4:unit|4:unit|78:com.foggyframework.dataset.mcp.tools.ComposeScriptToolTest$BasicPropertiesTest	v934-src|95:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ComposeScriptToolTest.java	com.foggyframework.dataset.mcp.tools.ComposeScriptToolTest$BasicPropertiesTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|80:com.foggyframework.dataset.mcp.tools.ComposeScriptToolTest$ErrorPhaseMappingTest	v934-src|95:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ComposeScriptToolTest.java	com.foggyframework.dataset.mcp.tools.ComposeScriptToolTest$ErrorPhaseMappingTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|78:com.foggyframework.dataset.mcp.tools.ComposeScriptToolTest$InputValidationTest	v934-src|95:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ComposeScriptToolTest.java	com.foggyframework.dataset.mcp.tools.ComposeScriptToolTest$InputValidationTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|78:com.foggyframework.dataset.mcp.tools.ComposeScriptToolTest$ResolverFactoryTest	v934-src|95:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ComposeScriptToolTest.java	com.foggyframework.dataset.mcp.tools.ComposeScriptToolTest$ResolverFactoryTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|61:com.foggyframework.dataset.mcp.tools.DescriptionModelToolTest	v934-src|98:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/DescriptionModelToolTest.java	com.foggyframework.dataset.mcp.tools.DescriptionModelToolTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|60:com.foggyframework.dataset.mcp.tools.ExportWithChartToolTest	v934-src|97:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ExportWithChartToolTest.java	com.foggyframework.dataset.mcp.tools.ExportWithChartToolTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|80:com.foggyframework.dataset.mcp.tools.ExportWithChartToolTest$BasicPropertiesTest	v934-src|97:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ExportWithChartToolTest.java	com.foggyframework.dataset.mcp.tools.ExportWithChartToolTest$BasicPropertiesTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|79:com.foggyframework.dataset.mcp.tools.ExportWithChartToolTest$DataExtractionTest	v934-src|97:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ExportWithChartToolTest.java	com.foggyframework.dataset.mcp.tools.ExportWithChartToolTest$DataExtractionTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|77:com.foggyframework.dataset.mcp.tools.ExportWithChartToolTest$ExecuteErrorTest	v934-src|97:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ExportWithChartToolTest.java	com.foggyframework.dataset.mcp.tools.ExportWithChartToolTest$ExecuteErrorTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|79:com.foggyframework.dataset.mcp.tools.ExportWithChartToolTest$ExecuteSuccessTest	v934-src|97:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ExportWithChartToolTest.java	com.foggyframework.dataset.mcp.tools.ExportWithChartToolTest$ExecuteSuccessTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|84:com.foggyframework.dataset.mcp.tools.ExportWithChartToolTest$ExecuteWithProgressTest	v934-src|97:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ExportWithChartToolTest.java	com.foggyframework.dataset.mcp.tools.ExportWithChartToolTest$ExecuteWithProgressTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|75:com.foggyframework.dataset.mcp.tools.JavaComposeScriptToolErrorSnapshotTest	v934-src|112:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/JavaComposeScriptToolErrorSnapshotTest.java	com.foggyframework.dataset.mcp.tools.JavaComposeScriptToolErrorSnapshotTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|80:com.foggyframework.dataset.mcp.tools.JavaDomainQuestionNeutralRunnerSnapshotTest	v934-src|117:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/JavaDomainQuestionNeutralRunnerSnapshotTest.java	com.foggyframework.dataset.mcp.tools.JavaDomainQuestionNeutralRunnerSnapshotTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|55:com.foggyframework.dataset.mcp.tools.ListModelsToolTest	v934-src|92:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ListModelsToolTest.java	com.foggyframework.dataset.mcp.tools.ListModelsToolTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|75:com.foggyframework.dataset.mcp.tools.ListModelsToolTest$BasicPropertiesTest	v934-src|92:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ListModelsToolTest.java	com.foggyframework.dataset.mcp.tools.ListModelsToolTest$BasicPropertiesTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|74:com.foggyframework.dataset.mcp.tools.ListModelsToolTest$ExecuteSuccessTest	v934-src|92:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/ListModelsToolTest.java	com.foggyframework.dataset.mcp.tools.ListModelsToolTest$ExecuteSuccessTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|53:com.foggyframework.dataset.mcp.tools.MetadataToolTest	v934-src|90:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/MetadataToolTest.java	com.foggyframework.dataset.mcp.tools.MetadataToolTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|68:com.foggyframework.dataset.mcp.tools.MetadataToolTest$AccessModeTest	v934-src|90:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/MetadataToolTest.java	com.foggyframework.dataset.mcp.tools.MetadataToolTest$AccessModeTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|73:com.foggyframework.dataset.mcp.tools.MetadataToolTest$BasicPropertiesTest	v934-src|90:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/MetadataToolTest.java	com.foggyframework.dataset.mcp.tools.MetadataToolTest$BasicPropertiesTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|70:com.foggyframework.dataset.mcp.tools.MetadataToolTest$ExecuteErrorTest	v934-src|90:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/MetadataToolTest.java	com.foggyframework.dataset.mcp.tools.MetadataToolTest$ExecuteErrorTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|72:com.foggyframework.dataset.mcp.tools.MetadataToolTest$ExecuteSuccessTest	v934-src|90:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/MetadataToolTest.java	com.foggyframework.dataset.mcp.tools.MetadataToolTest$ExecuteSuccessTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|67:com.foggyframework.dataset.mcp.tools.MetadataToolTest$NamespaceTest	v934-src|90:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/MetadataToolTest.java	com.foggyframework.dataset.mcp.tools.MetadataToolTest$NamespaceTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|72:com.foggyframework.dataset.mcp.tools.MetadataToolTest$ResponseFormatTest	v934-src|90:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/MetadataToolTest.java	com.foggyframework.dataset.mcp.tools.MetadataToolTest$ResponseFormatTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|65:com.foggyframework.dataset.mcp.tools.NaturalLanguageQueryToolTest	v934-src|102:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/NaturalLanguageQueryToolTest.java	com.foggyframework.dataset.mcp.tools.NaturalLanguageQueryToolTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|85:com.foggyframework.dataset.mcp.tools.NaturalLanguageQueryToolTest$BasicPropertiesTest	v934-src|102:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/NaturalLanguageQueryToolTest.java	com.foggyframework.dataset.mcp.tools.NaturalLanguageQueryToolTest$BasicPropertiesTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|82:com.foggyframework.dataset.mcp.tools.NaturalLanguageQueryToolTest$ExecuteErrorTest	v934-src|102:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/NaturalLanguageQueryToolTest.java	com.foggyframework.dataset.mcp.tools.NaturalLanguageQueryToolTest$ExecuteErrorTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|84:com.foggyframework.dataset.mcp.tools.NaturalLanguageQueryToolTest$ExecuteSuccessTest	v934-src|102:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/NaturalLanguageQueryToolTest.java	com.foggyframework.dataset.mcp.tools.NaturalLanguageQueryToolTest$ExecuteSuccessTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|89:com.foggyframework.dataset.mcp.tools.NaturalLanguageQueryToolTest$ExecuteWithProgressTest	v934-src|102:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/NaturalLanguageQueryToolTest.java	com.foggyframework.dataset.mcp.tools.NaturalLanguageQueryToolTest$ExecuteWithProgressTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|85:com.foggyframework.dataset.mcp.tools.NaturalLanguageQueryToolTest$RequestBuildingTest	v934-src|102:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/NaturalLanguageQueryToolTest.java	com.foggyframework.dataset.mcp.tools.NaturalLanguageQueryToolTest$RequestBuildingTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|55:com.foggyframework.dataset.mcp.tools.QueryModelToolTest	v934-src|92:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/QueryModelToolTest.java	com.foggyframework.dataset.mcp.tools.QueryModelToolTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|75:com.foggyframework.dataset.mcp.tools.QueryModelToolTest$BasicPropertiesTest	v934-src|92:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/QueryModelToolTest.java	com.foggyframework.dataset.mcp.tools.QueryModelToolTest$BasicPropertiesTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|72:com.foggyframework.dataset.mcp.tools.QueryModelToolTest$ExecuteErrorTest	v934-src|92:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/QueryModelToolTest.java	com.foggyframework.dataset.mcp.tools.QueryModelToolTest$ExecuteErrorTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|74:com.foggyframework.dataset.mcp.tools.QueryModelToolTest$ExecuteSuccessTest	v934-src|92:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/QueryModelToolTest.java	com.foggyframework.dataset.mcp.tools.QueryModelToolTest$ExecuteSuccessTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|69:com.foggyframework.dataset.mcp.tools.QueryModelToolTest$NamespaceTest	v934-src|92:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/QueryModelToolTest.java	com.foggyframework.dataset.mcp.tools.QueryModelToolTest$NamespaceTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|79:com.foggyframework.dataset.mcp.tools.QueryModelToolTest$ParameterValidationTest	v934-src|92:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/tools/QueryModelToolTest.java	com.foggyframework.dataset.mcp.tools.QueryModelToolTest$ParameterValidationTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|76:com.foggyframework.dataset.mcp.validation.SemanticLayerValidationServiceTest	v934-src|113:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/validation/SemanticLayerValidationServiceTest.java	com.foggyframework.dataset.mcp.validation.SemanticLayerValidationServiceTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|75:com.foggyframework.dataset.db.model.semantic.MemoryGridAcceptanceSampleTest	v934-src|127:foggy-dataset-memory-grid-bridge/src/test/java/com/foggyframework/dataset/db/model/semantic/MemoryGridAcceptanceSampleTest.java	com.foggyframework.dataset.db.model.semantic.MemoryGridAcceptanceSampleTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-memory-grid-bridge	none	none
v934|8:surefire|4:unit|4:unit|77:com.foggyframework.dataset.db.model.semantic.MemoryGridGuardrailValidatorTest	v934-src|129:foggy-dataset-memory-grid-bridge/src/test/java/com/foggyframework/dataset/db/model/semantic/MemoryGridGuardrailValidatorTest.java	com.foggyframework.dataset.db.model.semantic.MemoryGridGuardrailValidatorTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-memory-grid-bridge	none	none
v934|8:surefire|4:unit|4:unit|74:com.foggyframework.dataset.db.model.semantic.MemoryGridHandleLifecycleTest	v934-src|126:foggy-dataset-memory-grid-bridge/src/test/java/com/foggyframework/dataset/db/model/semantic/MemoryGridHandleLifecycleTest.java	com.foggyframework.dataset.db.model.semantic.MemoryGridHandleLifecycleTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-memory-grid-bridge	none	none
v934|8:surefire|4:unit|4:unit|80:com.foggyframework.dataset.db.model.memorygrid.duckdb.DuckDbMemoryGridEngineTest	v934-src|132:foggy-dataset-memory-grid-duckdb/src/test/java/com/foggyframework/dataset/db/model/memorygrid/duckdb/DuckDbMemoryGridEngineTest.java	com.foggyframework.dataset.db.model.memorygrid.duckdb.DuckDbMemoryGridEngineTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-memory-grid-duckdb	none	none
v934|8:surefire|4:unit|4:unit|71:com.foggyframework.dataset.db.model.authorization.AuthorizationStepTest	v934-src|110:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/authorization/AuthorizationStepTest.java	com.foggyframework.dataset.db.model.authorization.AuthorizationStepTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|59:com.foggyframework.dataset.db.model.compose.CteComposerTest	v934-src|98:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/compose/CteComposerTest.java	com.foggyframework.dataset.db.model.compose.CteComposerTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|61:com.foggyframework.dataset.db.model.compose.DataSetResultTest	v934-src|100:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/compose/DataSetResultTest.java	com.foggyframework.dataset.db.model.compose.DataSetResultTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|78:com.foggyframework.dataset.db.model.config.DatasetRequestNamespaceResolverTest	v934-src|117:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/config/DatasetRequestNamespaceResolverTest.java	com.foggyframework.dataset.db.model.config.DatasetRequestNamespaceResolverTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|71:com.foggyframework.dataset.db.model.config.DbModelAutoConfigurationTest	v934-src|110:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/config/DbModelAutoConfigurationTest.java	com.foggyframework.dataset.db.model.config.DbModelAutoConfigurationTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|84:com.foggyframework.dataset.db.model.config.GlobalNamespaceFallbackRiskDiagnosticTest	v934-src|123:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/config/GlobalNamespaceFallbackRiskDiagnosticTest.java	com.foggyframework.dataset.db.model.config.GlobalNamespaceFallbackRiskDiagnosticTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|79:com.foggyframework.dataset.db.model.controller.FoggyDatasetExceptionHandlerTest	v934-src|118:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/controller/FoggyDatasetExceptionHandlerTest.java	com.foggyframework.dataset.db.model.controller.FoggyDatasetExceptionHandlerTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|73:com.foggyframework.dataset.db.model.def.dict.DbDictionaryDiscoveryDefTest	v934-src|112:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/def/dict/DbDictionaryDiscoveryDefTest.java	com.foggyframework.dataset.db.model.def.dict.DbDictionaryDiscoveryDefTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|92:com.foggyframework.dataset.db.model.def.query.request.deserializer.ShorthandDeserializerTest	v934-src|131:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/def/query/request/deserializer/ShorthandDeserializerTest.java	com.foggyframework.dataset.db.model.def.query.request.deserializer.ShorthandDeserializerTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|113:com.foggyframework.dataset.db.model.def.query.request.deserializer.ShorthandDeserializerTest$GroupByShorthandTest	v934-src|131:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/def/query/request/deserializer/ShorthandDeserializerTest.java	com.foggyframework.dataset.db.model.def.query.request.deserializer.ShorthandDeserializerTest$GroupByShorthandTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|113:com.foggyframework.dataset.db.model.def.query.request.deserializer.ShorthandDeserializerTest$OrderByShorthandTest	v934-src|131:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/def/query/request/deserializer/ShorthandDeserializerTest.java	com.foggyframework.dataset.db.model.def.query.request.deserializer.ShorthandDeserializerTest$OrderByShorthandTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|111:com.foggyframework.dataset.db.model.def.query.request.deserializer.ShorthandDeserializerTest$SliceShorthandTest	v934-src|131:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/def/query/request/deserializer/ShorthandDeserializerTest.java	com.foggyframework.dataset.db.model.def.query.request.deserializer.ShorthandDeserializerTest$SliceShorthandTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|72:com.foggyframework.dataset.db.model.demo.FactOrderDemoAuthQueryModelTest	v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/demo/FactOrderDemoAuthQueryModelTest.java	com.foggyframework.dataset.db.model.demo.FactOrderDemoAuthQueryModelTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|72:com.foggyframework.dataset.db.model.demo.FactSalesDemoAuthQueryModelTest	v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/demo/FactSalesDemoAuthQueryModelTest.java	com.foggyframework.dataset.db.model.demo.FactSalesDemoAuthQueryModelTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|72:com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest	v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectBuildFunctionCallTest.java	com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|85:com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest$EdgeCaseTest	v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectBuildFunctionCallTest.java	com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest$EdgeCaseTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|82:com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest$MysqlTest	v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectBuildFunctionCallTest.java	com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest$MysqlTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|85:com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest$PostgresTest	v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectBuildFunctionCallTest.java	com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest$PostgresTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|86:com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest$SqlServerTest	v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectBuildFunctionCallTest.java	com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest$SqlServerTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|83:com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest$SqliteTest	v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectBuildFunctionCallTest.java	com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest$SqliteTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|74:com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest	v934-src|113:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectFunctionTranslationTest.java	com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|93:com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest$CommonEdgeCaseTest	v934-src|113:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectFunctionTranslationTest.java	com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest$CommonEdgeCaseTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|92:com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest$MysqlFunctionTest	v934-src|113:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectFunctionTranslationTest.java	com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest$MysqlFunctionTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|95:com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest$PostgresFunctionTest	v934-src|113:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectFunctionTranslationTest.java	com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest$PostgresFunctionTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|96:com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest$SqlServerFunctionTest	v934-src|113:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectFunctionTranslationTest.java	com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest$SqlServerFunctionTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|93:com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest$SqliteFunctionTest	v934-src|113:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectFunctionTranslationTest.java	com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest$SqliteFunctionTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|55:com.foggyframework.dataset.db.model.dialect.DialectTest	v934-src|94:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectTest.java	com.foggyframework.dataset.db.model.dialect.DialectTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|73:com.foggyframework.dataset.db.model.dialect.DialectTest$CommonDialectTest	v934-src|94:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectTest.java	com.foggyframework.dataset.db.model.dialect.DialectTest$CommonDialectTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|72:com.foggyframework.dataset.db.model.dialect.DialectTest$MysqlDialectTest	v934-src|94:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectTest.java	com.foggyframework.dataset.db.model.dialect.DialectTest$MysqlDialectTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|75:com.foggyframework.dataset.db.model.dialect.DialectTest$PostgresDialectTest	v934-src|94:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectTest.java	com.foggyframework.dataset.db.model.dialect.DialectTest$PostgresDialectTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
v934|8:surefire|4:unit|4:unit|76:com.foggyframework.dataset.db.model.dialect.DialectTest$SqlServerDialectTest	v934-src|94:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectTest.java	com.foggyframework.dataset.db.model.dialect.DialectTest$SqlServerDialectTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-model	none	none
