module	source_id	source_fqcn	report_fqcn	discovered_test_nodes	runtime_deferred_containers	engine_ids	source_sha256	test_classes_sha256	main_classes_sha256
foggy-dataset-model	v934-src|132:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/PlanAwareCompileExpressionTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.PlanAwareCompileExpressionTest	com.foggyframework.dataset.db.model.engine.compose.compilation.PlanAwareCompileExpressionTest$FlagOnAliasQualified	6	0	junit-jupiter	3f3573685f37a09daab4b4dd4ded87b713ebc086a8f964336e26c428be292a73	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|132:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/PlanAwareCompileExpressionTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.PlanAwareCompileExpressionTest	com.foggyframework.dataset.db.model.engine.compose.compilation.PlanAwareCompileExpressionTest$LegacyOrEmptyMap	3	0	junit-jupiter	3f3573685f37a09daab4b4dd4ded87b713ebc086a8f964336e26c428be292a73	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|123:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/PlanAwareLoweringTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.PlanAwareLoweringTest	com.foggyframework.dataset.db.model.engine.compose.compilation.PlanAwareLoweringTest	5	0	junit-jupiter	14f0a8ac61d13437d6a0722a8cd72d16e3fc3d0c59f91b89522113e933beeae9	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|114:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/PlanHashTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.PlanHashTest	com.foggyframework.dataset.db.model.engine.compose.compilation.PlanHashTest	32	0	junit-jupiter	c0928900464fa6590cd8c727d86530155a221f2e9c79561e840a041700c5db8c	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|131:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/RelationOuterQueryBuilderTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.RelationOuterQueryBuilderTest	com.foggyframework.dataset.db.model.engine.compose.compilation.RelationOuterQueryBuilderTest	40	0	junit-jupiter	00f435aadacda12cfccb9b824b1f430fa1cc7027ec2b0bbdccdeff3fed0099f6	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|118:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/UnionCompileTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.UnionCompileTest	com.foggyframework.dataset.db.model.engine.compose.compilation.UnionCompileTest	17	0	junit-jupiter	567017a02815cc39ae1186d1b15fbb73023b411a18cb538e0cb7960bbfc8cbca	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|121:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/context/ComposeQueryContextTest.java	com.foggyframework.dataset.db.model.engine.compose.context.ComposeQueryContextTest	com.foggyframework.dataset.db.model.engine.compose.context.ComposeQueryContextTest	7	0	junit-jupiter	916e8b30f926512f026bd652b94cdbfa2793f317228e188a42ffb178f218c456	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/context/PrincipalTest.java	com.foggyframework.dataset.db.model.engine.compose.context.PrincipalTest	com.foggyframework.dataset.db.model.engine.compose.context.PrincipalTest	7	0	junit-jupiter	76be6deaf683444bf5b3d24d728d8c93090ad283a9eaccd128f8f8904e115d07	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|129:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/normalization/PlanNormalizePipelineTest.java	com.foggyframework.dataset.db.model.engine.compose.normalization.PlanNormalizePipelineTest	com.foggyframework.dataset.db.model.engine.compose.normalization.PlanNormalizePipelineTest	11	0	junit-jupiter	6370c13cef15985bf198378f6353320186638890715e9b1dc1ee3e1a5c9328a7	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|112:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/BaseModelPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.BaseModelPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.BaseModelPlanTest	0	0	junit-jupiter	94d54bb1388c6b91abe3336329c6b3f289aa0940560614df72746553c36bd970	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|112:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/BaseModelPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.BaseModelPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.BaseModelPlanTest$Construction	7	0	junit-jupiter	94d54bb1388c6b91abe3336329c6b3f289aa0940560614df72746553c36bd970	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|112:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/BaseModelPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.BaseModelPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.BaseModelPlanTest$ExecuteAndToSqlWithoutBundle	2	0	junit-jupiter	94d54bb1388c6b91abe3336329c6b3f289aa0940560614df72746553c36bd970	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|112:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/BaseModelPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.BaseModelPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.BaseModelPlanTest$Immutability	4	0	junit-jupiter	94d54bb1388c6b91abe3336329c6b3f289aa0940560614df72746553c36bd970	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|112:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/BaseModelPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.BaseModelPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.BaseModelPlanTest$IsQueryPlan	1	0	junit-jupiter	94d54bb1388c6b91abe3336329c6b3f289aa0940560614df72746553c36bd970	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|112:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/BaseModelPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.BaseModelPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.BaseModelPlanTest$TreeWalk	1	0	junit-jupiter	94d54bb1388c6b91abe3336329c6b3f289aa0940560614df72746553c36bd970	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|123:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/ColumnObjectNormalizerF5Test.java	com.foggyframework.dataset.db.model.engine.compose.plan.ColumnObjectNormalizerF5Test	com.foggyframework.dataset.db.model.engine.compose.plan.ColumnObjectNormalizerF5Test	0	0	junit-jupiter	c00f6c67828e3625ed882b6caac1d86b754f695562d68bd9784ad12c9a5cddd3	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|123:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/ColumnObjectNormalizerF5Test.java	com.foggyframework.dataset.db.model.engine.compose.plan.ColumnObjectNormalizerF5Test	com.foggyframework.dataset.db.model.engine.compose.plan.ColumnObjectNormalizerF5Test$HappyPath	8	0	junit-jupiter	c00f6c67828e3625ed882b6caac1d86b754f695562d68bd9784ad12c9a5cddd3	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|123:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/ColumnObjectNormalizerF5Test.java	com.foggyframework.dataset.db.model.engine.compose.plan.ColumnObjectNormalizerF5Test	com.foggyframework.dataset.db.model.engine.compose.plan.ColumnObjectNormalizerF5Test$LegacyStringPathRejection	3	0	junit-jupiter	c00f6c67828e3625ed882b6caac1d86b754f695562d68bd9784ad12c9a5cddd3	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|123:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/ColumnObjectNormalizerF5Test.java	com.foggyframework.dataset.db.model.engine.compose.plan.ColumnObjectNormalizerF5Test	com.foggyframework.dataset.db.model.engine.compose.plan.ColumnObjectNormalizerF5Test$Validation	5	0	junit-jupiter	c00f6c67828e3625ed882b6caac1d86b754f695562d68bd9784ad12c9a5cddd3	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|117:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/ColumnsApiContractTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.ColumnsApiContractTest	com.foggyframework.dataset.db.model.engine.compose.plan.ColumnsApiContractTest	7	0	junit-jupiter	0759d4e9fcd35a45e4b378e0aa3e7dc5c08879a6071b4b2772f58ada93674b96	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|115:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/DerivedQueryPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest	0	0	junit-jupiter	74856d87bce3e22709187d36c11b7d067207c79e354be002099061a873e45a9c	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|115:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/DerivedQueryPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest$ChainQuerySugar	2	0	junit-jupiter	74856d87bce3e22709187d36c11b7d067207c79e354be002099061a873e45a9c	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|115:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/DerivedQueryPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest$Construction	4	0	junit-jupiter	74856d87bce3e22709187d36c11b7d067207c79e354be002099061a873e45a9c	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|115:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/DerivedQueryPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest$ExecuteToSqlWithoutBundle	2	0	junit-jupiter	74856d87bce3e22709187d36c11b7d067207c79e354be002099061a873e45a9c	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|115:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/DerivedQueryPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest$Immutability	1	0	junit-jupiter	74856d87bce3e22709187d36c11b7d067207c79e354be002099061a873e45a9c	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|115:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/DerivedQueryPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest$IsInstance	1	0	junit-jupiter	74856d87bce3e22709187d36c11b7d067207c79e354be002099061a873e45a9c	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|115:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/DerivedQueryPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.DerivedQueryPlanTest$TreeWalk	1	0	junit-jupiter	74856d87bce3e22709187d36c11b7d067207c79e354be002099061a873e45a9c	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FluentApiTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest	0	0	junit-jupiter	65721951997d0311a7d976c27cd958a1737ed69809b0b4cfb1008fc6fbe28792	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FluentApiTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest$AggregateColumnTests	2	0	junit-jupiter	65721951997d0311a7d976c27cd958a1737ed69809b0b4cfb1008fc6fbe28792	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FluentApiTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest$EndToEndTests	2	0	junit-jupiter	65721951997d0311a7d976c27cd958a1737ed69809b0b4cfb1008fc6fbe28792	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FluentApiTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest$FluentBuilderTests	6	0	junit-jupiter	65721951997d0311a7d976c27cd958a1737ed69809b0b4cfb1008fc6fbe28792	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FluentApiTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest$JoinBuilderTests	3	0	junit-jupiter	65721951997d0311a7d976c27cd958a1737ed69809b0b4cfb1008fc6fbe28792	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FluentApiTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest$PlanColumnRefTests	5	0	junit-jupiter	65721951997d0311a7d976c27cd958a1737ed69809b0b4cfb1008fc6fbe28792	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FluentApiTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest$PropertyHolderTests	2	0	junit-jupiter	65721951997d0311a7d976c27cd958a1737ed69809b0b4cfb1008fc6fbe28792	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FluentApiTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest$QueryFactoryTests	3	0	junit-jupiter	65721951997d0311a7d976c27cd958a1737ed69809b0b4cfb1008fc6fbe28792	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FluentApiTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest	com.foggyframework.dataset.db.model.engine.compose.plan.FluentApiTest$WindowFunctionTests	20	0	junit-jupiter	65721951997d0311a7d976c27cd958a1737ed69809b0b4cfb1008fc6fbe28792	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FromEntryTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FromEntryTest	com.foggyframework.dataset.db.model.engine.compose.plan.FromEntryTest	0	0	junit-jupiter	2437d02a15f9a1141f9b52d9ef3f14af8757182bd714bd08a6f719afbe15b75f	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FromEntryTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FromEntryTest	com.foggyframework.dataset.db.model.engine.compose.plan.FromEntryTest$KernelEquivalence	1	0	junit-jupiter	2437d02a15f9a1141f9b52d9ef3f14af8757182bd714bd08a6f719afbe15b75f	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FromEntryTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FromEntryTest	com.foggyframework.dataset.db.model.engine.compose.plan.FromEntryTest$ModelSourceMutualExclusion	5	0	junit-jupiter	2437d02a15f9a1141f9b52d9ef3f14af8757182bd714bd08a6f719afbe15b75f	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FromEntryTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FromEntryTest	com.foggyframework.dataset.db.model.engine.compose.plan.FromEntryTest$OptionalFieldsPropagation	2	0	junit-jupiter	2437d02a15f9a1141f9b52d9ef3f14af8757182bd714bd08a6f719afbe15b75f	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/FromEntryTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.FromEntryTest	com.foggyframework.dataset.db.model.engine.compose.plan.FromEntryTest$ShapeValidation	6	0	junit-jupiter	2437d02a15f9a1141f9b52d9ef3f14af8757182bd714bd08a6f719afbe15b75f	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|107:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/JoinPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.JoinPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.JoinPlanTest	0	0	junit-jupiter	7981858b90722129ab271210058807a9bf79b36eabc3b27846a6ce342ff9cfcf	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|107:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/JoinPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.JoinPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.JoinPlanTest$Chain	7	0	junit-jupiter	7981858b90722129ab271210058807a9bf79b36eabc3b27846a6ce342ff9cfcf	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|107:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/JoinPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.JoinPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.JoinPlanTest$Construction	5	0	junit-jupiter	7981858b90722129ab271210058807a9bf79b36eabc3b27846a6ce342ff9cfcf	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|107:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/JoinPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.JoinPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.JoinPlanTest$IsInstance	1	0	junit-jupiter	7981858b90722129ab271210058807a9bf79b36eabc3b27846a6ce342ff9cfcf	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|107:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/JoinPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.JoinPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.JoinPlanTest$JoinOnTests	7	0	junit-jupiter	7981858b90722129ab271210058807a9bf79b36eabc3b27846a6ce342ff9cfcf	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|107:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/plan/JoinPlanTest.java	com.foggyframework.dataset.db.model.engine.compose.plan.JoinPlanTest	com.foggyframework.dataset.db.model.engine.compose.plan.JoinPlanTest$TreeWalk	1	0	junit-jupiter	7981858b90722129ab271210058807a9bf79b36eabc3b27846a6ce342ff9cfcf	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
